word,creole_word,creole_name
"boy, man, guy, male",bway,St. Lucia
box,"bwèt,bwèt zouti",St. Lucia
bowl,bòl,St. Lucia
"bow, front of a boat",lavan,St. Lucia
bow-legged,kanmad,St. Lucia
bouquet,boutjé,St. Lucia
"boundary, boundary pegs",bòn,St. Lucia
"bottle,opp","boutèy,boutèy nwè,ékléwé,ékléwé,inyowans",St. Lucia
"both...and, as well as,neither...nor",ni...ni,St. Lucia
bored,annwi,St. Lucia
book,liv,St. Lucia
"bone,dice","zo,gwenndé,gwenndé",St. Lucia
bolt,boulon,St. Lucia
"bold, brave, courageous","fouben,bwav",St. Lucia
boisterous,bwigan,St. Lucia
"boiler, tank used to provide steam for cane train",boulwè,St. Lucia
"boil, carbuncle, sty","klou,chèbon",St. Lucia
"boil, carbuncle","chèbon,klou",St. Lucia
"boil, carbuncle",latwas,St. Lucia
"boil, blister, pustule",plòk,St. Lucia
"body,self","kò,kò had,kò had,kò had,kò,kò,kò wòb,kò pyé bwa,kò wòb,kò had,pa kò",St. Lucia
"boat, dugout canoe",kannòt,St. Lucia
"boastful,overly talkative, unable to keep a secret,braggart, boaster","bava,bavadèz,vanta,bavadèz,vanta",St. Lucia
board,planch,St. Lucia
"blue,green (said of plants), in leaf, having foliage,bluing",blé,St. Lucia
"blow, strike, hit","koul,kout,koul zéklè",St. Lucia
blow to the head given with the finger or knuckle,"kalòt,kalòt tèt,kalòt tèt,kalòt",St. Lucia
blood,"san,mété san dèwò,san mò",St. Lucia
blister,zanpoul,St. Lucia
"blind,blind person",avèg,St. Lucia
blessing,"bennédiksyon,labennédiksyon",St. Lucia
"bland, tasteless",fad,St. Lucia
blame,blanm,St. Lucia
blade,lanm,St. Lucia
"bladder,balloon",blad,St. Lucia
blacksmith,fòjon,St. Lucia
blackbird,mèl,St. Lucia
"black,opp,opp,to be dark,opp,darkness","nwè,blan,fè nwè,fè jou,nwèsè,fè jou,nwèsè,fè ti nwè,ti fè nwè",St. Lucia
black widow spider,"katin,ven kat nèditan",St. Lucia
"black pudding, blood sausage",bouden,St. Lucia
black pepper,pwèv,St. Lucia
"bitter,opp","anmè,dou",St. Lucia
bit ( for a horse),mò,St. Lucia
"bishop, monsignor in the Roman Catholic church",monsenyè,St. Lucia
bishop,lèvèk,St. Lucia
bird,"jibyé,jibyé lapli",St. Lucia
"binoculars, telescope",lonvi,St. Lucia
billy goat,bouk,St. Lucia
"bile, gall,gall bladder",fyèl,St. Lucia
"big, large,opp","gwo,go,gwan,fin,piti,piti,gwo bidim,bidim,gwo bouden,ansent,gwo dlo,délij,gwo mo sal,gwo pitja,gwo pèp,gwo tjò,gwozòm,gwo ponpon",St. Lucia
"big, large,opp","laj,piti,piti",St. Lucia
"big, angry slap,to slap with both sides of hand","palaviwé,souflé,do lanmen,souflé,souflé",St. Lucia
"big shot, important man","gwozòm,gwo pèp,gwo pitja,gwo tjò",St. Lucia
Bible,"Bib,Labib",St. Lucia
between,ant,St. Lucia
better,"mèyè,pli mèyè",St. Lucia
"bet, wager",pawi,St. Lucia
"bent, curved, hunched",koubé,St. Lucia
"benefit,to benefit, to gain","bennéfis,gany,sinifyé,gany,sinifyé",St. Lucia
bench,ban,St. Lucia
belt,sanng,St. Lucia
"below, under,opp","anba,anba-a la,anlè-a la",St. Lucia
"belly, stomach,opp,opp,opp","vant,kouwi vant a tè,fè yan,mal vant,ladjidjit,wilachman,vant a tè,vant anlè,fas a tè,fas anba,vant anba,vant anba,vant anlè,fas a tè,fas anba,vant a tè,vant anlè,fas a tè,fas anba,vant a tè,vant anba",St. Lucia
belly,"pans,bouden,bouden",St. Lucia
bell,klòch,St. Lucia
"believer, Christian, person with faith in God",kwayan,St. Lucia
"belfry, steeple",kloché,St. Lucia
beginning,koumansman,St. Lucia
beer,labyè,St. Lucia
bee,"myèl,vonvon,siwo myèl,siwo",St. Lucia
bee,"vonvon,myèl,vonvon myèl,vonvon myèl,vonvon",St. Lucia
bedwetter,pisannit,St. Lucia
"bedsheet, covering","kouvèti,dwa",St. Lucia
bedsheet,"dwa,kouvèti",St. Lucia
"bedroom, room",chanm,St. Lucia
"bedrock, rock",kayè,St. Lucia
bedbug,pinèz,St. Lucia
bed in the form of old clothes on the floor,"kabann,kouch",St. Lucia
bed,"kouch,kabann",St. Lucia
"because of, thanks to",gwanmèsi,St. Lucia
because,"davwa,paski",St. Lucia
because,"paski,pas,pas pouki,paskè,pis,piski,davwa,pas pouki",St. Lucia
beauty,bèlté,St. Lucia
"beating, spanking",plich,St. Lucia
beard,"bab,bab kabwit",St. Lucia
"beam, floor joist",sonmyé,St. Lucia
beak,bèk,St. Lucia
beach party,mawonn,St. Lucia
"bazaar, fair",baza,St. Lucia
"bay, beach, shore",lans,St. Lucia
bay (Pimenta racemosa),bwadenn,St. Lucia
"bathroom, WC, loo, toilet, outhouse","pwévit,alé an pwévit,alé an wazyé,chyé,fè bizwen,kaka",St. Lucia
bath,"ben,ben féyay,ben lanmè",St. Lucia
batch (of cassava flour),pwélé,St. Lucia
bat,sòlsouwi,St. Lucia
"bastard, illegitimate child,opp","bata,ich dèwò,léjitim",St. Lucia
basket,"panyen,panyen basen",St. Lucia
basin,bésin,St. Lucia
basil tree,bazilik,St. Lucia
"barrier, roadblock, retaining wall","bawad,jennman",St. Lucia
barren,bwanhany,St. Lucia
"barrel, cask, hogshead","bouko,kas",St. Lucia
barrel,bawi,St. Lucia
barracuda,bétjin,St. Lucia
barnacle,zwit,St. Lucia
"bar, tavern, pub",kabawé,St. Lucia
"baptismal certificate, birth certificate",batistè,St. Lucia
baptism,batenm,St. Lucia
banyan tree,fwidjé,St. Lucia
"bank (of a river), edge,alongside, beside, next to",bòdaj,St. Lucia
bank,"bank,biyé bank",St. Lucia
banjo,banndjo,St. Lucia
"bandage,plaster,to plaster",plasta,St. Lucia
"band, orchestra",bann,St. Lucia
banana,"fig,fig kochon,fig wouj,fig mi,fig sikwiyé,fig vèt,fig wouj,fig kochon",St. Lucia
bamboo float used for identifying location of fish pots,bwé,St. Lucia
bamboo,banbou,St. Lucia
"ballad, such as sung at a wake about the deceased",kont,St. Lucia
"ball,cricket","bol,krikèt,krikèt",St. Lucia
"ball, dance","bal,dansé",St. Lucia
bald,chòb,St. Lucia
balcony,balkon,St. Lucia
balance,"balan,pyéton",St. Lucia
balance,"pyéton,balan",St. Lucia
bake: flat bread cooked on a hot plate,"bék,roti",St. Lucia
bait,lak,St. Lucia
"bail, bond",kosyon,St. Lucia
"bag, sack",sak,St. Lucia
"bad,poor,pain,to hurt,to harm","mal,maléwé,pòv,maléwé,pòv,fè mal",St. Lucia
"bad,opp,evil spirit","mové,bwital,vyé,vyé,bon,bon,mové lam,dévagondé,nanj Satan,vyé lam,vyé lam,vyé lèspwi,vyé lèspwi,vyé lam",St. Lucia
bad-talker,malpalan,St. Lucia
"bad luck,opp","malè,mal chans,mal chans,bon chans",St. Lucia
"backwards, wrong side out, inside out,opp","lanvè,landwèt",St. Lucia
"backside, buttocks, arse","bonda,fès,tjou",St. Lucia
"backside, buttocks, arse","fès,bonda,tjou",St. Lucia
"backer, supporter",baka,St. Lucia
babbler,"palapata,lanng kaka",St. Lucia
axe,hach,St. Lucia
"automobile, car",motoka,St. Lucia
authorization,otowizasyon,St. Lucia
authority,"lotowité,otowité,dwa,pouvwa",St. Lucia
authority,"pouvwa,dwa,lotowité",St. Lucia
aunt,tantant,St. Lucia
August,Awou,St. Lucia
"attitude, way, lifestyle",atitid,St. Lucia
attentive,"annékout,annikout",St. Lucia
attention,"antansyon,fè antansyon",St. Lucia
athlete's foot,échofi,St. Lucia
"at, on, to",a,St. Lucia
at your service,avòtsèvis,St. Lucia
at the bottom of,ofon,St. Lucia
"astounded, astonished, amazed, surprised","étonnen,bédji,sézi,sézi,sipwi,sipwi,soté",St. Lucia
asthma,loposyon,St. Lucia
assurance,asiwans,St. Lucia
assistance,asistans,St. Lucia
"ashes,grey","sann,gwi,gwi",St. Lucia
"ashamed, embarassed","hont,fè hont,fè afon,jawé,tjipi",St. Lucia
"as, like,when, as,as well as,so,as soon as,introduces indirect quotation","kon,lè,lè,kon ha,kon sa",St. Lucia
"as though, as if, like","konmsi,akonmdi,akonmsi,konmsidi,konmsidiwé,akwèdi,konmkwéki",St. Lucia
"as though, as if","konmkwéki,akwèdi,konmsi",St. Lucia
"as if, as though","akwèdi,akòdi,konmkwéki,konmsi",St. Lucia
arrowroot (Canna indica),toloman,St. Lucia
"arrow,wire leader for a fishing hook,shoot (of rice, etc.)",flèch,St. Lucia
"arrangement, deal",wanjman,St. Lucia
"around,approximately, about","owon,oliwon,alafen di,apipwé,avèwdi,bò,vèò,alafen di,apipwé,avèwdi,bò,vèò,owon-an",St. Lucia
"arms, firearms, weapons",zam,St. Lucia
arm,"bwa,anba bwa",St. Lucia
argument,"libenn,chikann,dézagwéman",St. Lucia
apron,tabliyé,St. Lucia
"approximately, about, around","apipwé,alafen di,avèwdi,bò,bò,owon,owon,vèò",St. Lucia
apprentice,apwenti,St. Lucia
appointment,apwentman,St. Lucia
application,aplikasyon,St. Lucia
appetite,lapéti,St. Lucia
"apparel, clothing","abiman,abliman,had,lenj",St. Lucia
apostle,"zapòt,apòt",St. Lucia
"apart, set apart, aside","apa,asou koté,apa di",St. Lucia
anyway,nonplis,St. Lucia
any,"népòt,pwèmyé vini",St. Lucia
anvil,lanklim,St. Lucia
"anterior verb marker,past continuative verb marking,used to","té,té ka",St. Lucia
ant,"fonmi,fonmi ada,fonmi azèl,fonmi fè,fonmi flanman,fonmi fou,fonmi kaka,fonmi mòdan,fonmi wouj",St. Lucia
"answer, response,opp","wépons,kwèsyon",St. Lucia
"annoying, troublesome","anbétan,anmèwdan,antété",St. Lucia
"annoying, troublesome","anmèwdan,anbétan,antété",St. Lucia
anniversary,"annivèwsè,annivèsè",St. Lucia
"ankle, hoof","zègo,chivi",St. Lucia
ankle,"chivi,zègo",St. Lucia
anis,lanni,St. Lucia
"animal's foot, hoof, paw,hand (of bananas, plantain, etc.)","pat,bay koul pat,koul pat",St. Lucia
"animal, beast,bug, insect","bèt,zannimo,zannimo,bèt san zo,vyann san zo",St. Lucia
animal,"zannimo,bèt,bèt",St. Lucia
"angry, enraged","anwajé,dézolé,sitwayé,anwajé dèyè,anvi,anwajé pou,anwajé pou,anvi,anvi,anwajé dèyè,ni an waj pou",St. Lucia
"anger, wrath, rage","waj,ni an waj pou,anvi,anwajé pou",St. Lucia
anger,kòlè,St. Lucia
angel,"nanj,nanj Satan,mové lam,vyé lèspwi",St. Lucia
anchor,lank,St. Lucia
anaesthesia,ladòmi,St. Lucia
an arrangement of three rocks with a fire in the middle used for cooking,fouyé,St. Lucia
amusement,anmizman,St. Lucia
"amount, quantity","kantité,mizi,otan,mizi,ki kantité,ki mizi,ki otan",St. Lucia
among,anpami,St. Lucia
"American, person from the United States,American",Méwitjen,St. Lucia
amen,"amèn,ensiswatil",St. Lucia
amen,"ensiswatil,amèn",St. Lucia
amberjack fish,kawanng,St. Lucia
"amazed, astonished, astounded, surprised","bédji,étonnen,sézi,sézi,sipwi,sipwi,soté",St. Lucia
altar,lotèl,St. Lucia
"also, as well, too","osi,tou",St. Lucia
"also, as well, too","tou,osi",St. Lucia
"already,perfect indicator,opp","ja,ha,za,ja fè'y,maléwé,pòv,alèz,alèz,byennéwé,éwé,ja wivé,wich,ja wivé,alèz,éwé,ja fè'y,wich",St. Lucia
already,déja,St. Lucia
"alongside, beside, next to",alapòté,St. Lucia
"alone, only","sèlman,tousèl,yonn,yonn",St. Lucia
aloe plant,lalwé,St. Lucia
"alms, charity","lachawité,chawité",St. Lucia
"almost, nearly","pwèskè,pwès",St. Lucia
"almond, almond tree",zanmann,St. Lucia
all-powerful,toupisan,St. Lucia
"alive, living,opp","vivan,mò,mò",St. Lucia
alarm clock,wévèy,St. Lucia
akee fruit (Melicoccus),chennèt,St. Lucia
airplane,plén,St. Lucia
"air,wind,breath,intestinal gas","van,lèspiwasyon,lèspiwasyon,lisouf,pwan van,ti van,fwéchè",St. Lucia
agreement,agwéman,St. Lucia
"agreeable, pleasant,opp","agwéyab,dézagwéyab",St. Lucia
"aggravated, annoyed","sitwayé,anwajé",St. Lucia
age,"laj,a laj di,an laj",St. Lucia
"again, else, anymore,opp","ankò,òkò,onkò,pa ankò,toujou",St. Lucia
African,Afwitjen,St. Lucia
Africa,Afwik,St. Lucia
"affair, business",zafè,St. Lucia
"advice, counsel,high court","konsèy,endik,endik",St. Lucia
advice,"endik,konsèy,konsèy",St. Lucia
advancement,avansman,St. Lucia
adultery,adiltè,St. Lucia
Adam's apple,"gòjèt,bay gòjèt",St. Lucia
act,"aksyon,ak",St. Lucia
acquaintance,konnésans,St. Lucia
accusation,akizasyon,St. Lucia
"accurate, on target",aplon,St. Lucia
"according to, in accordance with","akòdans,akòdans di,akòdans pou,akòdans di,akòdans,akòdans pou,akòdans",St. Lucia
according to one's own understanding or opinion,dapwé,St. Lucia
according to,silon,St. Lucia
accomplice,"akonplis,dikonplis",St. Lucia
"accident, collision, crash, wreck,to collide",dja,St. Lucia
accident,aksidan,St. Lucia
"accessory, accomplice, meddler","soutiwèz,dikonplis",St. Lucia
abusive,abizan,St. Lucia
"above, over",anho,St. Lucia
"about, around, approximately","avèwdi,alavèwdi,alafen di,apipwé,bò,bò,owon,owon,vèò",St. Lucia
"about, approximately (in reference to money)",lavalè,St. Lucia
"able, capable",kapab,St. Lucia
ability,abilité,St. Lucia
abcess,lapsé,St. Lucia
"abattoir, shop where animals are slaughtered and the meat is sold","labatwa,hal",St. Lucia
"a, an,one","an,on,yan,yon",St. Lucia
a type of wood used for making furniture,anjlen,St. Lucia
a type of tree with an inedible fruit,awali,St. Lucia
a type of tree that has a round seed,galba,St. Lucia
a type of tree,oukou,St. Lucia
a type of sweet syrup added to rum,filaylonm,St. Lucia
a type of spiny tree (Zanthoxylum monophyllum),lépini,St. Lucia
a type of small bird,mwennson,St. Lucia
a type of sea turtle,kawèt,St. Lucia
a type of sea turtle,tòti,St. Lucia
"a type of plant, used to cure échofi, ti kouwi and vitiligo",katalézòm,St. Lucia
a type of plant used for bush medicine,kanmanmi,St. Lucia
a type of plant like a wild calalou or spinach,"agouman,agouman bèf",St. Lucia
a type of nocturnal snake found only on the Maria Islands,kouwès,St. Lucia
a type of medicine for worms,alkoupa,St. Lucia
"a type of grass, like bamboo, but smaller",kalimé,St. Lucia
a type of grass,"gliglinglas,tibènad",St. Lucia
a type of gambling game,kotji,St. Lucia
a type of fruit (Chrysobalamus icaco),"zikak,fatpòk",St. Lucia
a type of fruit,"fatpòk,zikak",St. Lucia
a type of fresh-water fish,akennsin,St. Lucia
a type of cactus,siyèz,St. Lucia
a type of cactus,watjèt,St. Lucia
a two-man saw for splitting wood,si,St. Lucia
a tree similar to coconut (Aiphanes luciana),"gwigwi,gwigwi poulé,malfini",St. Lucia
a traditional dress worn when dancing the quadrille,dwiyèt,St. Lucia
a tool for stirring fawin,wabòt,St. Lucia
"a temporary shelter made of sticks, palm fronds",kabé,St. Lucia
a supernatural being that gives you nightmares,kòkma,St. Lucia
a stage in the maturity of dasheen,"groum,gloum,kroum",St. Lucia
a pole for plants to climb on,wanm,St. Lucia
"a plant that heals, flu, cold and internal injuries when made into a tea",djapanna,St. Lucia
a pile of debris,"boukan,boukan difé",St. Lucia
a personification of death,"Bazil,Bazil pwen'y",St. Lucia
a person who cannot understand or speak properly because he is mentally retarded,"abèbè,aboubou",St. Lucia
a medicine for bedbugs,"dayann,dayonn",St. Lucia
a lot of,"tibwen,an chay,pasab,pyanmpyanm,tak,ti miyèt,ti miyèt,ti miyèt,an chay,an lo,an pil,anbadjo,mizi",St. Lucia
a lot,"an lo,an chay,an chay,an pil,tibwen",St. Lucia
"a long time, for long, long","lontan,lotan,tan lontan,tan lontan",St. Lucia
a large piece (of something),"bi,bi bwa,bimbwa",St. Lucia
a kind of red wasp,djèp,St. Lucia
a kind of potfish,"djouk,djouk bwa",St. Lucia
a kind of plant that is supposed to be good for the skin,"soumatjé,kaka bétjé",St. Lucia
a kind of fresh-water fish.,kamo,St. Lucia
a kind of cooking banana,"makanbou,makabou",St. Lucia
"a help, a free work day, a group work project",koudmen,St. Lucia
a good player of board games,jwa,St. Lucia
a game played with tops,lawonn,St. Lucia
a game in which people have to guess who is holding a certain small object,kachmabal,St. Lucia
a fruit like a passion fruit but much larger (Passiflora quadrangularis),babadin,St. Lucia
a fork used to pierce witches in order to kill them or render them powerless,fléwi,St. Lucia
a class of something,"lé,lé Dimanch, Lendi...,lé maléwé,lé pasan,lé pòv,lé wich",St. Lucia
"a change of air, atmosphere, setting, location",chanjmandè,St. Lucia
"2 quarts, four pints, half a gallon",po,St. Lucia
(Heliconia caribaea) a plant of the family of the banana tree,balizyé,St. Lucia
(emphasizes a negative),fouti,St. Lucia
